obj,running_time,gap
8666.881966368353,2.0519435,0.0
8666.881966368353,1.9378305,0.0
8666.881966368353,1.9494402,0.0
8666.881966368353,1.9701765,0.0
8666.881966368353,1.9864475,0.0
8666.881966368353,1.9236245,0.0
8666.881966368353,1.9746936,0.0
8666.881966368353,1.9656969,0.0
8666.881966368353,1.9445893,0.0
8666.881966368353,1.9894533,0.0
8666.881966368353,1.9607036,0.0
8666.881966368353,1.9493712,0.0
8666.881966368353,1.9577091,0.0
8666.881966368353,1.9829086,0.0
8666.881966368353,1.9402673,0.0
8666.881966368353,1.9826803,0.0
8666.881966368353,1.9865672,0.0
8666.881966368353,1.961513,0.0
8666.881966368353,1.9510901,0.0
8666.881966368353,1.9990505,0.0
8666.881966368353,1.9476347,0.0
8666.881966368353,1.9708491,0.0
8666.881966368353,1.9472611,0.0
8666.881966368353,2.0015299,0.0
8666.881966368353,1.9534859,0.0
8666.881966368353,1.9680797,0.0
8666.881966368353,2.0018795,0.0
8666.881966368353,2.2058247,0.0
8666.881966368353,2.1263516,0.0
8666.881966368353,2.0214947,0.0
