obj,running_time,gap
8015.354264447494,2.404917,0.0
8015.354264447494,2.3468177,0.0
8015.354264447494,2.3672592,0.0
8015.354264447494,2.2927274,0.0
8015.354264447494,2.4013689,0.0
8015.354264447494,2.3142733,0.0
8015.354264447494,2.3402542,0.0
8015.354264447494,2.3756821,0.0
8015.354264447494,2.3061414,0.0
8015.354264447494,2.3845785,0.0
8015.354264447494,2.348659,0.0
8015.354264447494,2.3839985,0.0
8015.354264447494,2.3053422,0.0
8015.354264447494,2.4531055,0.0
8015.354264447494,2.3233452,0.0
8015.354264447494,2.3471363,0.0
8015.354264447494,2.3152026,0.0
8015.354264447494,2.3465318,0.0
8015.354264447494,2.3341567,0.0
8015.354264447494,2.4685607,0.0
8015.354264447494,2.5690544,0.0
8015.354264447494,2.3998036,0.0
8015.354264447494,2.2979603,0.0
8015.354264447494,2.356506,0.0
8015.354264447494,2.3257447,0.0
8015.354264447494,2.3377642,0.0
8015.354264447494,2.3028501,0.0
8015.354264447494,2.3556535,0.0
8015.354264447494,2.2956724,0.0
8015.354264447494,2.3586986,0.0
